12/5/2016,7645266,684907
12/5/2016,7647269,699014
12/5/2016,7648442,708680
12/5/2016,7652757,663176
12/5/2016,7665653,673088
12/5/2016,7666269,685058
12/5/2016,7673019,680259
12/5/2016,7673193,698496
12/5/2016,7673556,680946
12/5/2016,7679223,695524
12/5/2016,7685510,675756
12/6/2016,7640169,684733
12/6/2016,7644340,684649
12/6/2016,7648008,688852
12/6/2016,7648402,693395
12/6/2016,7649915,699502
12/6/2016,7657217,679950
12/6/2016,7661471,671834
12/6/2016,7665735,664198
12/6/2016,7666145,663100
12/6/2016,7668769,687426
12/6/2016,7669647,690191
12/6/2016,7683190,673143
12/6/2016,7685510,675756
12/7/2016,7626614,710922
12/7/2016,7630338,710168
12/7/2016,7642787,682793
12/7/2016,7647161,693544
12/7/2016,7648244,682679
12/7/2016,7660585,703755
12/7/2016,7663314,683459
12/7/2016,7667423,670119
12/7/2016,7669991,694504
12/7/2016,7674439,696770
12/8/2016,7642421,684177
12/8/2016,7644640,713794
12/8/2016,7645986,704001
12/8/2016,7646614,693558
12/8/2016,7647025,682372
12/8/2016,7647089,711184
12/8/2016,7657592,698789
12/8/2016,7663301,662658
12/8/2016,7668397,669950
12/8/2016,7669882,695034
12/8/2016,7671013,677372
12/8/2016,7686279,675990
12/17/2016,7658040,688078
12/17/2016,7673819,678264
12/17/2016,7674087,684805
12/17/2016,7688872,678936
12/18/2016,7626805,660049
12/18/2016,7640656,684270
12/18/2016,7641855,687430
12/18/2016,7643678,685609
12/18/2016,7644832,683271
12/18/2016,7649116,688473
12/18/2016,7651819,680225
12/18/2016,7653668,685434
12/18/2016,7661276,673723
12/18/2016,7676448,695320
12/18/2016,7680923,675539
12/18/2016,7687230,676351
12/18/2016,7687662,680291
12/18/2016,7688695,676229
12/18/2016,7690301,681178
12/19/2016,7639201,683983
12/19/2016,7641859,687951
12/19/2016,7646542,697738
12/19/2016,7648421,700588
12/19/2016,7666145,663100
12/19/2016,7674040,667578
12/19/2016,7680222,682096
12/19/2016,7686650,682290
12/19/2016,7689846,680841
12/20/2016,7625927,713553
12/20/2016,7635103,708373
12/20/2016,7640920,679878
12/20/2016,7643018,682698
12/20/2016,7643880,681695
12/20/2016,7644308,683033
12/20/2016,7644756,684195
12/20/2016,7668733,668896
12/20/2016,7669180,674315
12/20/2016,7671805,671416
12/20/2016,7674672,687423
12/20/2016,7680901,681021
12/20/2016,7683198,694612
12/20/2016,7689645,681595
12/8/2016,7689180,681706
12/8/2016,7689612,682338
12/8/2016,7690140,687188
12/9/2016,7635900,668052
12/9/2016,7644011,685144
12/9/2016,7644083,684401
12/9/2016,7644226,686113
12/9/2016,7647275,663082
12/9/2016,7648425,698052
12/9/2016,7657865,673625
12/9/2016,7657919,687972
12/9/2016,7670589,667650
12/9/2016,7672113,682379
12/9/2016,7678176,696022
12/9/2016,7680555,684538
12/9/2016,7689459,676187
12/10/2016,7642170,679428
12/10/2016,7642452,683688
12/10/2016,7643174,698986
12/10/2016,7644511,684623
12/10/2016,7648132,684680
12/10/2016,7648361,683047
12/10/2016,7652285,684290
12/10/2016,7660163,689520
12/10/2016,7666105,665093
12/10/2016,7673216,682731
12/10/2016,7676797,670190
12/10/2016,7678990,672422
12/10/2016,7684999,681197
12/10/2016,7690432,681693
12/11/2016,7623725,711065
12/11/2016,7634427,709994
12/11/2016,7637849,708051
12/11/2016,7644880,685866
12/11/2016,7647992,709056
12/11/2016,7663473,674571
12/11/2016,7664417,668003
12/11/2016,7669318,666855
12/11/2016,7674149,702087
12/11/2016,7689846,680841
12/11/2016,7690036,692479
12/11/2016,7690425,681190
12/20/2016,7691797,676200
12/21/2016,7637849,708051
12/21/2016,7638363,688914
12/21/2016,7643288,686573
12/21/2016,7647141,688685
12/21/2016,7647573,689021
12/21/2016,7652202,696581
12/21/2016,7656314,693178
12/21/2016,7661516,671833
12/21/2016,7668974,678848
12/21/2016,7669512,673416
12/21/2016,7670162,696656
12/21/2016,7670397,667610
12/21/2016,7680449,673600
12/21/2016,7691720,678080
12/22/2016,7649123,676860
12/22/2016,7669135,670955
12/22/2016,7669567,693675
12/22/2016,7669647,690191
12/22/2016,7670211,671293
12/22/2016,7680623,666636
12/22/2016,7680900,666686
12/22/2016,7688353,675422
12/23/2016,7643835,684567
12/23/2016,7644357,684829
12/23/2016,7645575,684135
12/23/2016,7656380,701708
12/23/2016,7669700,699914
12/23/2016,7674354,684700
12/23/2016,7675137,681301
12/23/2016,7678140,687119
12/23/2016,7690303,678270
12/23/2016,7690432,681693
12/24/2016,7626630,709531
12/24/2016,7635549,718328
12/24/2016,7641578,679537
12/24/2016,7643213,683375
12/24/2016,7643416,684569
12/24/2016,7645948,684114
12/24/2016,7650371,697362
12/24/2016,7674262,687227
12/24/2016,7677033,691739
12/24/2016,7679932,682043
12/24/2016,7684843,683028
12/24/2016,7687113,681758
12/25/2016,7632034,668505
12/25/2016,7637766,663233
12/25/2016,7641578,679537
12/25/2016,7649883,682284
12/25/2016,7664648,696281
12/25/2016,7666145,663100
12/25/2016,7668048,694616
12/25/2016,7668446,682167
12/25/2016,7668741,689425
12/25/2016,7668741,689425
12/25/2016,7673213,683985
12/25/2016,7681021,679573
12/25/2016,7687168,672974
12/26/2016,7634110,706485
12/26/2016,7636516,667013
12/26/2016,7642097,681726
12/26/2016,7643497,685554
12/26/2016,7644195,685884
12/26/2016,7645054,685292
12/26/2016,7653822,680860
12/26/2016,7670316,675469
12/26/2016,7677240,683140
12/26/2016,7682154,675360
12/26/2016,7685034,673753
12/27/2016,7624069,710038
12/27/2016,7625055,709954
12/27/2016,7646542,697738
12/27/2016,7648075,686743
12/27/2016,7671359,672575
12/27/2016,7672308,695577
12/27/2016,7675056,695294
12/27/2016,7689859,687627
12/27/2016,7690784,672717
12/27/2016,7691445,692403
12/28/2016,7630932,656747
12/28/2016,7640143,705056
12/28/2016,7640405,684344
12/28/2016,7644357,685349
12/28/2016,7648251,688322
12/12/2016,7626606,713870
12/12/2016,7642871,683235
12/12/2016,7643412,697124
12/12/2016,7646112,684266
12/12/2016,7648334,688567
12/12/2016,7650289,686955
12/12/2016,7650794,697280
12/12/2016,7651178,688477
12/12/2016,7658005,673829
12/12/2016,7659487,688290
12/12/2016,7665441,694499
12/12/2016,7666151,663887
12/12/2016,7668663,667494
12/12/2016,7669468,686736
12/12/2016,7679691,665365
12/12/2016,7682896,668935
12/13/2016,7661155,676025
12/13/2016,7670181,672701
12/13/2016,7673556,680946
12/13/2016,7685431,683043
12/13/2016,7690634,686742
12/14/2016,7627741,655603
12/14/2016,7640816,684572
12/14/2016,7642918,706589
12/14/2016,7645676,663166
12/14/2016,7665863,664803
12/14/2016,7671884,674319
12/14/2016,7674746,671255
12/14/2016,7679701,684067
12/15/2016,7638738,686914
12/15/2016,7641738,681658
12/15/2016,7647631,689330
12/15/2016,7648363,687671
12/15/2016,7648647,688437
12/15/2016,7648915,705604
12/15/2016,7666048,675487
12/15/2016,7670700,689111
12/15/2016,7674650,686641
12/15/2016,7675138,681900
12/15/2016,7679338,677668
12/15/2016,7679641,672949
12/15/2016,7679983,684674
12/28/2016,7650000,686544
12/28/2016,7650579,687362
12/28/2016,7670064,694191
12/28/2016,7671430,676944
12/28/2016,7676940,674850
12/28/2016,7679279,681130
12/28/2016,7679688,664234
12/28/2016,7680194,691951
12/28/2016,7688868,681759
12/28/2016,7689897,682641
12/28/2016,7690738,687195
12/29/2016,7624360,663738
12/29/2016,7630569,695841
12/29/2016,7635008,710025
12/29/2016,7636286,708425
12/29/2016,7648202,693917
12/29/2016,7648630,705306
12/29/2016,7663478,672270
12/29/2016,7669286,679188
12/29/2016,7674134,681096
12/29/2016,7679804,684454
12/29/2016,7686667,681689
12/30/2016,7624294,710461
12/30/2016,7640922,683856
12/30/2016,7648853,682317
12/30/2016,7661750,697182
12/31/2016,7626674,707801
12/31/2016,7635996,685334
12/31/2016,7642580,716780
12/31/2016,7648427,692019
12/31/2016,7648858,699825
12/31/2016,7650579,687362
12/31/2016,7662055,694594
12/31/2016,7673745,672069
12/31/2016,7675177,696815
12/31/2016,7679554,684663
12/31/2016,7681715,673715
12/31/2016,7693476,672058
12/1/2016,7634581,704439
12/2/2016,7644487,685933
12/6/2016,7658512,688001
12/10/2016,7679284,685835
12/11/2016,7679915,684559
12/13/2016,7656641,681309
12/13/2016,7669317,674421
12/22/2016,7671153,663567
12/23/2016,7658956,688684
12/25/2016,7629928,711621
12/26/2016,7642637,686911
12/28/2016,7679701,684067
12/31/2016,7679558,677585
12/31/2016,7683304,675883
12/1/2016,7643415,684135
12/1/2016,7669588,690058
12/2/2016,7640671,685222
12/2/2016,7664961,673857
12/2/2016,7674148,702382
12/2/2016,7683939,681849
12/3/2016,7639200,681323
12/4/2016,7674175,681929
12/6/2016,7649525,683255
12/6/2016,7656248,689376
12/6/2016,7665061,698977
12/6/2016,7669675,692003
12/7/2016,7648303,690012
12/7/2016,7666188,662272
12/7/2016,7669011,691143
12/7/2016,7670040,692370
12/9/2016,7693323,671906
12/10/2016,7641565,689096
12/10/2016,7671744,677237
12/11/2016,7644488,686144
12/11/2016,7671753,680633
12/13/2016,7667665,668424
12/15/2016,7644487,685933
12/16/2016,7654748,676547
12/17/2016,7644357,684829
12/18/2016,7680339,673849
12/20/2016,7637200,688995
12/20/2016,7647836,695097
12/21/2016,7668941,681960
12/22/2016,7648277,663817
12/22/2016,7672055,676956
12/23/2016,7673833,681793
12/16/2016,7633092,706087
12/16/2016,7644801,681035
12/16/2016,7645005,716296
12/16/2016,7660655,692588
12/16/2016,7668439,669172
12/16/2016,7669252,667873
12/16/2016,7669888,676366
12/16/2016,7680198,670356
12/16/2016,7682962,669840
12/16/2016,7686489,681211
12/16/2016,7687047,681972
12/17/2016,7645672,683709
12/17/2016,7652180,685229
12/17/2016,7660352,687027
12/17/2016,7663379,686854
12/17/2016,7670442,666516
12/17/2016,7674806,668131
12/17/2016,7685510,675756
12/17/2016,7689963,676730
12/17/2016,7693476,672058
12/18/2016,7644226,686113
12/18/2016,7662562,697459
12/18/2016,7665411,697850
12/18/2016,7669332,674627
12/18/2016,7670551,668041
12/18/2016,7673378,666759
12/18/2016,7673637,667702
12/18/2016,7679103,681223
12/18/2016,7685510,675756
12/18/2016,7685704,683671
12/18/2016,7689534,683062
12/19/2016,7640656,684270
12/19/2016,7642842,684106
12/19/2016,7643430,700796
12/19/2016,7644866,709805
12/19/2016,7645574,684396
12/19/2016,7648727,676042
12/19/2016,7659350,689107
12/19/2016,7665537,666772
12/19/2016,7675737,694536
12/19/2016,7680282,684930
12/19/2016,7690177,680923
12/20/2016,7624397,710132
12/20/2016,7645313,684647
12/20/2016,7646421,698779
12/20/2016,7648703,703988
12/20/2016,7669593,692133
12/20/2016,7672163,692956
12/20/2016,7673589,668786
12/20/2016,7674965,696782
12/20/2016,7680109,690018
12/20/2016,7684891,694288
12/21/2016,7627053,707147
12/21/2016,7630651,707181
12/21/2016,7642636,685090
12/21/2016,7645296,684018
12/21/2016,7645379,683894
12/21/2016,7646542,697738
12/21/2016,7648341,686891
12/21/2016,7648853,686720
12/21/2016,7649848,688557
12/21/2016,7654494,679943
12/21/2016,7669605,670323
12/21/2016,7676397,666184
12/21/2016,7678366,697486
12/21/2016,7679565,675216
12/21/2016,7688353,675422
12/21/2016,7693141,675840
12/22/2016,7629429,706670
12/22/2016,7641533,699302
12/22/2016,7642077,681312
12/22/2016,7643047,690688
12/22/2016,7650579,687362
12/22/2016,7664864,674521
12/22/2016,7667715,668422
12/22/2016,7669242,687845
12/22/2016,7669542,693005
12/22/2016,7680147,687614
12/23/2016,7630641,658577
12/23/2016,7641659,681766
12/23/2016,7645139,684309
12/23/2016,7651308,688829
12/23/2016,7651491,698582
12/23/2016,7664559,699240
12/23/2016,7666556,674057
12/25/2016,7645786,683899
12/25/2016,7679713,675817
12/26/2016,7674306,682898
12/27/2016,7644487,685933
12/27/2016,7657223,672358
12/28/2016,7640656,684270
12/28/2016,7647137,691703
12/29/2016,7669685,692256
12/30/2016,7641290,681424
12/31/2016,7668994,670063
12/1/2016,7640087,704052
12/1/2016,7644293,697158
12/1/2016,7680984,676290
12/1/2016,7686875,681578
12/3/2016,7642652,677909
12/3/2016,7651403,685123
12/3/2016,7671892,668047
12/3/2016,7674965,696782
12/3/2016,7675737,694536
12/3/2016,7675766,681926
12/4/2016,7632071,709581
12/4/2016,7642678,671992
12/4/2016,7679701,684067
12/5/2016,7630458,709864
12/5/2016,7644031,684212
12/5/2016,7663301,662658
12/5/2016,7668458,682303
12/6/2016,7644340,684649
12/6/2016,7685510,675756
12/7/2016,7636890,706745
12/7/2016,7644983,682927
12/8/2016,7633994,703711
12/8/2016,7650605,683700
12/8/2016,7690048,692887
12/9/2016,7640636,684518
12/10/2016,7641414,681672
12/10/2016,7642116,685089
12/10/2016,7649702,700457
12/10/2016,7675679,683360
12/10/2016,7681745,672499
12/10/2016,7683346,676617
12/10/2016,7689176,686210
12/11/2016,7645266,684907
12/11/2016,7645574,684396
12/11/2016,7645587,682956
12/11/2016,7682479,676179
12/11/2016,7690390,676503
12/12/2016,7669632,696674
12/13/2016,7642309,681639
12/13/2016,7668022,674181
12/13/2016,7668793,684828
12/14/2016,7644276,685268
12/15/2016,7644386,686468
12/15/2016,7679934,700299
12/16/2016,7636957,662312
12/16/2016,7673793,682161
12/17/2016,7642623,687246
12/18/2016,7647719,689403
12/18/2016,7683998,681849
12/19/2016,7680720,695366
12/20/2016,7644487,685933
12/20/2016,7668844,669168
12/21/2016,7642599,679364
12/21/2016,7643124,680097
12/21/2016,7644226,686113
12/21/2016,7665099,661755
12/21/2016,7680454,688333
12/22/2016,7645574,684396
12/22/2016,7651644,678576
12/23/2016,7624561,709178
12/23/2016,7645054,685527
12/23/2016,7670767,673702
12/24/2016,7645149,683803
12/24/2016,7645419,684173
12/24/2016,7654992,679604
12/25/2016,7644734,696835
12/25/2016,7662565,666367
12/25/2016,7667797,677388
12/27/2016,7632521,659584
12/27/2016,7644474,683137
12/27/2016,7648378,681371
12/27/2016,7668353,674338
12/28/2016,7639857,685558
12/28/2016,7645219,685967
12/23/2016,7669661,688067
12/23/2016,7679551,685946
12/23/2016,7690581,676386
12/23/2016,7693290,671721
12/24/2016,7630741,710075
12/24/2016,7631251,682534
12/24/2016,7631893,662992
12/24/2016,7641303,681640
12/24/2016,7642018,681899
12/24/2016,7642169,706062
12/24/2016,7642263,682258
12/24/2016,7642698,671185
12/24/2016,7643659,717356
12/24/2016,7648657,688709
12/24/2016,7649504,699212
12/24/2016,7667056,698059
12/24/2016,7668984,678885
12/24/2016,7669180,674315
12/24/2016,7672844,665937
12/24/2016,7674040,667578
12/25/2016,7631390,658474
12/25/2016,7643325,697803
12/25/2016,7650999,695029
12/25/2016,7657847,673558
12/25/2016,7669413,687576
12/25/2016,7671883,682207
12/25/2016,7671972,695499
12/25/2016,7672113,682379
12/25/2016,7678521,681933
12/25/2016,7678923,695828
12/25/2016,7680623,666636
12/25/2016,7689571,682867
12/26/2016,7635373,661932
12/26/2016,7642896,687173
12/26/2016,7645060,694750
12/26/2016,7645419,684173
12/26/2016,7650137,686718
12/26/2016,7651188,687002
12/26/2016,7653277,682959
12/26/2016,7667810,684850
12/26/2016,7669211,675901
12/26/2016,7680623,666636
12/26/2016,7681157,678785
12/26/2016,7683900,673175
12/26/2016,7690425,681190
12/27/2016,7642091,682313
12/27/2016,7644536,684488
12/27/2016,7645603,711141
12/27/2016,7661299,700498
12/27/2016,7661368,690122
12/27/2016,7667096,696509
12/27/2016,7681077,673460
12/27/2016,7690149,684686
12/28/2016,7626997,709934
12/28/2016,7634161,705489
12/28/2016,7641202,670138
12/28/2016,7642973,701329
12/28/2016,7654888,682333
12/28/2016,7658606,677418
12/28/2016,7666145,663096
12/28/2016,7670181,672701
12/28/2016,7685253,681983
12/28/2016,7690024,681395
12/29/2016,7622659,712175
12/29/2016,7641290,681424
12/29/2016,7644559,683578
12/29/2016,7644633,685650
12/29/2016,7648242,694926
12/29/2016,7649047,695367
12/29/2016,7662175,695506
12/29/2016,7667967,684678
12/29/2016,7669217,694119
12/29/2016,7690149,684686
12/30/2016,7626987,656185
12/30/2016,7630095,680804
12/30/2016,7642098,714835
12/30/2016,7642378,686912
12/30/2016,7643555,704158
12/30/2016,7649480,697605
12/30/2016,7659065,683807
12/30/2016,7671805,671416
12/30/2016,7690066,686773
12/31/2016,7627153,671733
12/31/2016,7635304,689242
12/31/2016,7635947,675372
12/31/2016,7640169,684733
12/31/2016,7640671,685222
12/31/2016,7643972,716338
12/31/2016,7646898,695119
12/31/2016,7647141,688685
12/31/2016,7651599,705224
12/31/2016,7657567,679087
12/31/2016,7664729,671167
12/31/2016,7665232,666640
12/31/2016,7668941,672193
12/31/2016,7674134,681096
12/31/2016,7675000,682511
12/31/2016,7690664,676798
12/2/2016,7634792,705398
12/2/2016,7692190,676351
12/5/2016,7688184,677934
12/8/2016,7669512,673416
12/11/2016,7687417,672274
12/14/2016,7687122,674298
12/18/2016,7644141,682090
12/19/2016,7656824,674282
12/19/2016,7689612,682338
12/29/2016,7643655,682985
12/30/2016,7636595,666860
12/2/2016,7671723,682052
12/4/2016,7645520,683550
12/4/2016,7649398,678478
12/5/2016,7665372,664721
12/6/2016,7643188,680794
12/6/2016,7644978,683298
12/10/2016,7644357,684829
12/10/2016,7650579,687362
12/11/2016,7647716,689270
12/11/2016,7668682,683571
12/11/2016,7674780,687331
12/12/2016,7644357,684829
12/12/2016,7671174,681802
12/15/2016,7641565,689096
12/15/2016,7644357,684829
12/15/2016,7666780,688085
12/16/2016,7649772,686973
12/16/2016,7658956,688684
12/28/2016,7669180,674315
12/28/2016,7685520,697731
12/29/2016,7634844,709808
12/30/2016,7651126,700385
12/30/2016,7656826,681643
12/30/2016,7679890,673556
12/31/2016,7644226,686113
12/31/2016,7644632,685143
12/31/2016,7644756,684195
12/31/2016,7645266,684907
12/31/2016,7656520,684001
12/31/2016,7658926,687820
12/14/2016,7670079,694487
12/20/2016,7662291,661988
12/29/2016,7674134,681096
12/30/2016,7645945,706460
12/2/2016,7670987,680164
12/17/2016,7674134,681096
12/20/2016,7632209,659567
12/20/2016,7642097,681726
12/26/2016,7668657,682651
12/27/2016,7651397,662774
12/28/2016,7650137,686718
12/29/2016,7689562,676192
12/12/2016,7642016,704155
12/17/2016,7674834,688846
12/17/2016,7689459,676187
12/26/2016,7679701,684067
12/20/2016,7670392,686692
12/1/2016,7626051,656584
12/1/2016,7666339,693063
12/1/2016,7669256,677488
12/1/2016,7679616,671553
12/1/2016,7685891,693664
12/2/2016,7689358,676345
12/3/2016,7654023,688207
12/4/2016,7626729,656050
12/5/2016,7686997,682704
12/7/2016,7680106,692596
12/10/2016,7654726,677942
12/11/2016,7647529,703135
12/11/2016,7680680,678514
12/17/2016,7644357,684829
12/18/2016,7666602,668566
12/20/2016,7672028,675293
12/21/2016,7644357,684829
12/22/2016,7679877,683208
12/24/2016,7644876,684828
12/24/2016,7670727,668733
12/24/2016,7679378,686106
12/25/2016,7640944,682428
12/25/2016,7644357,684829
12/25/2016,7669447,688501
12/25/2016,7670799,665222
12/26/2016,7645929,684281
12/26/2016,7671774,680789
12/27/2016,7692273,671740
12/29/2016,7669271,669043
12/30/2016,7659350,689107
12/2/2016,7648340,682853
12/2/2016,7670128,693282
12/2/2016,7677867,669735
12/3/2016,7629652,656292
12/3/2016,7635337,700996
12/3/2016,7644156,685168
12/4/2016,7639269,708104
12/5/2016,7671695,669291
12/6/2016,7643410,704055
12/6/2016,7678840,668251
12/7/2016,7649020,688334
12/7/2016,7674087,684805
12/7/2016,7681519,681791
12/8/2016,7645308,684512
12/8/2016,7679585,679269
12/9/2016,7654635,702400
12/9/2016,7685034,673753
12/10/2016,7645419,684173
12/10/2016,7648420,682695
12/10/2016,7658622,688780
12/11/2016,7644891,684355
12/11/2016,7645136,684827
12/11/2016,7669265,674185
12/11/2016,7679917,676195
12/12/2016,7627183,708956
12/12/2016,7645396,684827
12/14/2016,7656171,685153
12/15/2016,7624005,663950
12/15/2016,7630563,707991
12/15/2016,7680476,676443
12/16/2016,7665802,697989
12/16/2016,7668085,665241
12/16/2016,7670722,663418
12/17/2016,7635808,687061
12/18/2016,7680555,684538
12/21/2016,7663120,663870
12/23/2016,7654642,702093
12/24/2016,7629298,705858
12/24/2016,7676443,693113
12/24/2016,7678698,688630
12/25/2016,7633130,690672
12/25/2016,7638475,688718
12/25/2016,7659603,699020
12/25/2016,7679196,682676
12/25/2016,7687418,680575
12/25/2016,7688231,680856
12/27/2016,7648575,682065
12/28/2016,7671671,671539
12/29/2016,7651320,701346
12/29/2016,7693488,675926
12/30/2016,7623378,712251
12/30/2016,7677020,673791
12/31/2016,7653846,681639
12/31/2016,7670532,695015
12/31/2016,7683314,676369
12/31/2016,7685215,683219
12/31/2016,7693488,675926
12/1/2016,7630642,658185
12/1/2016,7647618,684154
